"2018-05-13", "PF78", "TBZ", "PFO", "cancelled" 
"2018-06-28", "LCT13", "ITM", "SAT", "scheduled" 
"2018-09-05", "CVA10", "VDA", "CVS", "cancelled" 
"2018-03-18", "FYB84", "PWM", "FRA", "cancelled" 
"2018-10-10", "XAT17", "DVO", "ROA", "scheduled" 
"2018-01-04", "WES29", "ALG", "CGY", "unknown" 
"2018-02-03", "CUS98", "SYR", "UBN", "unknown" 
"2018-07-04", "QB22", "HRI", "HMN", "active" 
"2018-03-13", "HRA24", "IND", "MBS", "cancelled" 
"2018-02-21", "OMK26", "MKE", "YYZ", "cancelled" 
"2018-04-05", "LX16", "HAM", "CRP", "landed" 
"2018-03-06", "QWE32", "TSF", "HSV", "active" 
"2018-02-20", "ARA32", "BCN", "MXP", "unknown" 
"2018-07-28", "KTQ30", "PAM", "LAD", "unknown" 
"2018-05-02", "GBA27", "TRV", "PIT", "unknown" 
"2018-11-07", "XAQ57", "DUB", "FNA", "cancelled" 
"2018-01-16", "C825", "STN", "VRN", "active" 
"2018-08-25", "XV19", "MOB", "BZZ", "unknown" 
"2018-04-10", "KO14", "SCL", "ABQ", "unknown" 
"2018-01-25", "EM22", "LTX", "MHD", "landed" 
"2018-09-08", "RIA66", "POM", "MAA", "unknown" 
"2018-09-19", "TXE33", "CNF", "MHD", "active" 
"2018-05-28", "WRT26", "CNX", "REP", "scheduled" 
"2018-12-07", "LC23", "YNT", "BZZ", "landed" 
"2018-03-20", "BAQ59", "PEK", "CCS", "landed" 
"2018-02-09", "PNQ12", "CDG", "TGD", "unknown" 
"2018-10-05", "SAM27", "RDU", "SPI", "landed" 
"2018-04-15", "CP13", "MSP", "LPA", "landed" 
"2018-02-28", "S612", "ITM", "HRE", "landed" 
"2018-09-13", "MTV13", "PAM", "FRU", "scheduled" 
"2018-06-15", "ESQ23", "CAI", "GIG", "landed" 
"2018-09-20", "FVA13", "KTW", "DME", "scheduled" 
"2018-02-07", "XAZ30", "BHM", "CGH", "scheduled" 
"2018-05-21", "IGA28", "SKP", "FFO", "scheduled" 
"2018-04-16", "FWA22", "ORF", "SLC", "cancelled" 
"2018-03-26", "TAF11", "FWA", "LBB", "active" 
"2018-06-27", "FQ10", "BFS", "BWI", "scheduled" 
"2018-04-15", "HRG26", "PKX", "TRD", "unknown" 
"2018-05-22", "K831", "VRA", "LGG", "unknown" 
"2018-12-09", "FDM17", "END", "RST", "unknown" 
"2018-05-05", "TXA26", "CGY", "DTM", "cancelled" 
"2018-11-25", "ZUQ53", "CLT", "BOS", "cancelled" 
"2018-09-06", "COB95", "AVL", "SYD", "scheduled" 
"2018-12-04", "W922", "MVD", "VNO", "unknown" 
"2018-02-19", "SIQ21", "XMN", "LHR", "scheduled" 
"2018-12-02", "CGO56", "DAR", "FRU", "unknown" 
"2018-06-07", "Z3Q20", "UFA", "XMN", "scheduled" 
"2018-03-17", "ANT18", "QUO", "PWM", "active" 
"2018-07-19", "AVA23", "FAO", "TYS", "scheduled" 
"2018-03-26", "SI13", "ATL", "LBB", "landed" 
"2018-05-14", "UO31", "OSL", "SUB", "scheduled" 
"2018-11-16", "CJ16", "SGN", "LIM", "unknown" 
"2018-12-03", "QF49", "LGG", "LCK", "cancelled" 
"2018-03-13", "STW19", "KNO", "LGA", "landed" 
"2018-12-28", "GCH19", "KIX", "ISE", "cancelled" 
"2018-11-18", "CKI48", "ALG", "SYR", "unknown" 
"2018-08-24", "CVA23", "MNH", "SAT", "scheduled" 
"2018-12-27", "NBQ15", "TRN", "TSE", "cancelled" 
"2018-12-27", "DOQ34", "BOM", "SPS", "active" 
"2018-03-01", "LAW10", "DVO", "LIM", "cancelled" 
"2018-07-26", "CMB14", "CUN", "OVB", "cancelled" 
"2018-05-21", "TQQ17", "DEN", "BZZ", "landed" 
"2018-10-18", "SFS65", "TSN", "LEX", "active" 
"2018-03-11", "JR19", "KNO", "LPL", "scheduled" 
"2018-07-06", "XAK13", "CCU", "TNR", "active" 
"2018-03-22", "SER64", "RFD", "LHR", "cancelled" 
"2018-01-26", "LT11", "KGF", "YOW", "unknown" 
"2018-04-05", "NTH32", "BOS", "JAN", "active" 
"2018-10-24", "TRQ17", "CKG", "DPS", "cancelled" 
"2018-09-19", "CAV30", "BOS", "FCO", "active" 
"2018-01-19", "SYB17", "VAR", "SKP", "landed" 
"2018-02-12", "HOR62", "BEY", "HKT", "active" 
"2018-05-23", "HY33", "CTS", "TXL", "cancelled" 
"2018-04-24", "VI29", "ADB", "CAN", "landed" 
"2018-01-06", "PHL28", "OSL", "HGA", "cancelled" 
"2018-02-03", "FLM15", "LJU", "NGB", "unknown" 
"2018-12-18", "EZ20", "IKA", "DFW", "scheduled" 
"2018-11-01", "EY81", "MBA", "LOS", "active" 
"2018-04-10", "CH13", "PWM", "BOM", "scheduled" 
"2018-03-25", "PTQ16", "KRT", "PTP", "active" 
"2018-11-09", "RO26", "NWI", "BSR", "active" 
"2018-06-11", "SKL20", "VCE", "LIM", "unknown" 
"2018-08-10", "SKI13", "LGA", "GEG", "active" 
"2018-12-08", "NW57", "GCM", "TGD", "unknown" 
"2018-05-07", "PHL25", "SID", "SHE", "cancelled" 
"2018-08-27", "FF16", "SYX", "AYT", "active" 
"2018-10-18", "O613", "TPA", "DLM", "landed" 
"2018-09-16", "MNA46", "VDA", "LCA", "active" 
"2018-06-12", "WTA15", "BZZ", "TYN", "scheduled" 
"2018-02-25", "NK22", "MHZ", "BZZ", "landed" 
"2018-02-05", "SAQ23", "DAR", "ROB", "cancelled" 
"2018-08-06", "RVQ17", "KIX", "LGA", "landed" 
"2018-11-14", "TAL14", "OSL", "VCE", "scheduled" 
"2018-11-16", "EKA38", "MCF", "LIR", "unknown" 
"2018-01-01", "SMO59", "LCK", "KHV", "unknown" 
"2018-03-15", "ARD97", "XMN", "RIC", "unknown" 
"2018-11-15", "PHX31", "TZX", "GDN", "cancelled" 
"2018-07-16", "KET20", "TFN", "UBN", "unknown" 
"2018-01-08", "RV85", "BOO", "HRG", "landed" 
"2018-05-02", "TER18", "ERZ", "TLV", "active" 
"2018-09-13", "HU83", "YYJ", "NKC", "cancelled" 
"2018-07-27", "MAX16", "WLG", "TRI", "landed" 
"2018-05-18", "PAT10", "DKR", "THR", "scheduled" 
"2018-05-19", "CS19", "BOI", "DLM", "unknown" 
"2018-11-07", "HEP81", "PSA", "CGO", "cancelled" 
"2018-07-14", "SV19", "CEB", "CGO", "landed" 
"2018-11-08", "MAC26", "CHS", "PWM", "unknown" 
"2018-04-22", "FTI18", "PHX", "VDA", "scheduled" 
"2018-06-24", "YBQ12", "DTM", "AAL", "scheduled" 
"2018-11-12", "COM16", "SUS", "CBM", "scheduled" 
"2018-12-26", "CMQ13", "ACC", "LUN", "unknown" 
"2018-02-08", "HEL93", "HRE", "AFW", "active" 
"2018-04-04", "SOL38", "GZT", "EVN", "landed" 
"2018-08-23", "PNM21", "NAS", "HNL", "scheduled" 
"2018-05-13", "OP44", "BOD", "MNH", "unknown" 
"2018-11-24", "FX17", "DLC", "SLC", "unknown" 
"2018-11-15", "PDA19", "ZNZ", "HRB", "scheduled" 
"2018-05-14", "BES22", "YYT", "MAO", "unknown" 
"2018-06-13", "PEA44", "BSB", "BKK", "cancelled" 
"2018-07-21", "F248", "LBB", "PMI", "active" 
"2018-02-16", "WSK17", "MCF", "SUB", "landed" 
"2018-05-16", "ON15", "VAR", "STL", "landed" 
"2018-04-19", "LVA31", "ESB", "BGO", "landed" 
"2018-05-07", "PEA92", "KHV", "GMP", "active" 
"2018-09-10", "GV15", "HMN", "TNR", "active" 
"2018-10-12", "TEN15", "FSM", "UFA", "landed" 
"2018-01-10", "RDR22", "MHZ", "SIN", "active" 
"2018-04-08", "EK17", "BOJ", "FFO", "unknown" 
"2018-06-02", "FL29", "MCI", "LTK", "scheduled" 
"2018-09-07", "RIQ13", "AMA", "HYD", "landed" 
"2018-04-17", "T932", "HRG", "CJU", "unknown" 
"2018-06-03", "SNV16", "DOV", "EDW", "unknown" 
"2018-12-14", "SAI19", "LIM", "SID", "landed" 
"2018-01-11", "ZP87", "MXP", "JAN", "active" 
"2018-03-23", "ALI13", "KOJ", "KIX", "landed" 
"2018-06-26", "J524", "MEL", "BOI", "unknown" 
"2018-02-16", "SFO11", "DQM", "MDW", "landed" 
"2018-02-04", "SKI27", "TYS", "EWR", "scheduled" 
"2018-01-06", "NQ29", "TNR", "ATH", "scheduled" 
"2018-12-13", "IG26", "CAN", "DCA", "cancelled" 
"2018-01-27", "RLQ31", "MLE", "WAW", "scheduled" 
"2018-08-17", "BW15", "EDW", "NAT", "cancelled" 
"2018-07-12", "YBQ14", "BCN", "XIY", "cancelled" 
"2018-05-19", "PHX96", "TSF", "SCL", "cancelled" 
"2018-06-02", "GUL11", "MHD", "NIM", "cancelled" 
"2018-11-10", "IW88", "ATL", "ERZ", "active" 
"2018-05-06", "BJQ27", "BOO", "WNZ", "cancelled" 
"2018-07-22", "SV14", "TLV", "DLH", "cancelled" 
"2018-12-27", "KIN17", "FFO", "MCF", "landed" 
"2018-01-13", "DIR23", "PER", "NNG", "landed" 
"2018-02-23", "PHX16", "BOH", "SNN", "unknown" 
"2018-01-05", "NFQ26", "SYX", "OKO", "unknown" 
"2018-01-08", "COL29", "ORD", "LYS", "landed" 
"2018-01-03", "BRK15", "PMI", "SMF", "scheduled" 
"2018-02-20", "BAC23", "SHA", "NBE", "landed" 
"2018-11-05", "SNV13", "RUH", "CEB", "unknown" 
"2018-11-27", "PBA37", "MCF", "MHD", "scheduled" 
"2018-03-22", "HRG11", "ITM", "UIO", "landed" 
"2018-01-27", "MAV25", "BTS", "FFO", "active" 
"2018-06-26", "MLL30", "GDL", "END", "active" 
"2018-10-04", "EP29", "BLQ", "NAP", "scheduled" 
"2018-01-24", "MAQ65", "RSW", "OKA", "unknown" 
"2018-02-28", "BE43", "YWG", "PRN", "landed" 
"2018-07-22", "BTQ67", "IST", "SGN", "active" 
"2018-07-05", "LSZ17", "KWI", "BSB", "scheduled" 
"2018-05-27", "WE27", "CTU", "BKO", "cancelled" 
"2018-04-28", "T911", "RUH", "PBI", "cancelled" 
"2018-05-26", "EGA69", "EIN", "HTS", "scheduled" 
"2018-11-10", "SUA21", "SCL", "FNA", "unknown" 
"2018-03-07", "SNK92", "SUU", "ODS", "unknown" 
